0x0b2c5235228fb4ff903f6dd171589866e7baf502,g43tsgenesis,EOS5wNcdZZuPEWPBixKjDFPoYTrs3QfTv9bBkCrnEc9NBDb3WUA6b,1000
0x6883c84dfb79c7167b3c997c869d2a742cc668dc,g44dggenesis,EOS4u69pstsKdxMqRj1F6dYXEBdjyCJT6MeNkg6Xj28k1RLMN7pFo,1000
0xa9ec08edd196b91bc9177420137804be1d6efda0,g44tagenesis,EOS6eh4xg7y4UYfc3R7Ejgw791QpnsmmxkPcsvsqqgNdwwaTcaawq,1000
0x4832dae050524db5d93d2e3114d96f19ea38bfa0,g44tcgenesis,EOS6AKqD9FfjfRFVhK4zrE4cUT4fCpZXJV319JUPNPMkvaMjQVNVo,1000
0xdef0a0c45765814b24b734fd21c652ba61a2a862,g44tqgenesis,EOS7AcneJgKcJu2vASHBrjPinEz6WnYNUJfUTvpYYyVUkV6KZi76H,1000
0xe9e38df4f882db85a867864a1ffd27f4998dbee1,g44tsgenesis,EOS7n6NhJ2YZzkWa2cA8XjLRrLnNYDXfijXuvsfLF6KfoqA9nmzu6,1000
0x8b0ff481b86571baf1231f57fb46367ab6bd8ce3,haydagenesis,EOS7xeRcjE3SvkVA4LTtHq1LueXGQB8QZ1H6UiaxL8m6YqfqWjdSU,1000
0x1945a84760023d61bc1446bf7a3889198bb49747,haydcgenesis,EOS7FxBWgeQxCpgYVT9DtK2U8LQkuKj43oAe6YXFQkbFBTRaJfdku,1000
0xa6b48665aa9a244fe04ee18974010a182eb19d82,haydigenesis,EOS6ejUd4UAryeoWRbrSiRwgauoQchfJzAsECiGr3jEhb2Xyu27qv,1000
0xe9cd64ffd69040a33a51802649be47bf37e3b48c,haydkgenesis,EOS5ZBQFPWxqro1456e7TwjStqdRKAKTXG3qporvnm1oERwWYvNNU,1000
0x6ec5a9dc9f841952fdd94275aa8e85e3a7aba5a4,haydogenesis,EOS8dE5J2M3U4Yw2ZxyvJ2FFbpMAsHcaYe7LJ4C2e4aDgz1hfnU4C,1000
0x855f57daf00954dd8e39fdefb1e202c77aff6441,haytegenesis,EOS5nnzJB159dBQK3w3NHndhDMNpW8Tjq5h2fXfaa1NBY42Wfja6c,1000
0x114ee4ee7e6c4bf88c112a1cd1590c82e71ab298,haytggenesis,EOS539fsn6RjCLXYZmskLZjwd8bRGdVt92rQxgnEohHdLgmHc4ABN,1000
0x36f0fc7dd3b392df20ce00085789ccade75aa37d,hazdggenesis,EOS6gJhkCntPKbaDhJ6xZGwMzHENTBmzfyXT6hXa6nSEv2mh2BYne,1000
0x4449536f8d936c14efb394a7e281b44eb98e0609,hazdqgenesis,EOS6QhHfwBAtR5zhiL1wz7x2bTiZnwAQpRQY4VYH2N2mL65VdSosx,1000
0x5fa8bf3d389f425cd6bdca59d08b92645e236b2f,haztsgenesis,EOS5oPqHtmDXtXxhBU31PuxpsBAApaSmTSygWNVM3Np9QaJnd9pV9,1000
0x694c631fc8bea0abbc61162e85b80eba9bdb32da,ha2dggenesis,EOS63j2B2CA1NYfbuVSjvm15gSKRjLF1Jy1Fq539JBHiPUeZxkzgh,1000
0x9864b477e5c23859f92743e9219730ea9756879e,ha2tegenesis,EOS5wUHhjfcsqnqfUniJabMXe4MiYLUq8h7aPudHzYRLezeiB8JKx,1000
0xbc769e33a4cc7c479f4d1b336ae699f64651fd38,ha2tsgenesis,EOS63qfFPqX2HV23T8b7XLUaV1W1xNE8pLCHdq4WYBrmtn1wiHUdt,1000
0xda61060876bdd79de9e4660e6cfed26fc4523176,ha3dogenesis,EOS52vF7X6Vk4faHWSZL2PrvCkrLHWuud7RziUHpBsfZ2G2oA3DLd,1000
0xe5d71baf5c53cfd5eda9f767c86b26db6d306fc3,ha3tcgenesis,EOS89WjCtcHWm1f8PvJNm47CYqtoEVLBRzALo7sNJcQHBPPzaukMU,1000
0xf8f9ccea992ec95b074027e3f119be86d9aaabf0,ha3tggenesis,EOS4zwZW1Ke9SrTSDXeE6cf4RfatNeBBEzq94cSaxRGjX27HUFJMm,1000
0x20699af6269f96e70d84eb8ba715a74fa63eddc6,ha4degenesis,EOS52kPt2zE962kVjXK26E96V9SYwixiX9VLn4mTz6ZJe1fgbQMKc,1000
0x3304c4f2b45903840a154ad192a2e06e57ee8a3f,ha4dogenesis,EOS6TkB1WymAQNJ7L2i8R8Qk4wAD8LdHBA72DADcS9CLaHHCyLmZ5,1000
0x525c8019e17d898f923a1ec24b78cade0911ba86,ha4tigenesis,EOS7RtzhieGxHyT91fCmxKpYR3ZguV8edNh6LeZuXNt2jwoTUaxhs,1000
0x7b152af025175018b880076e27953bec45ddae44,heydggenesis,EOS5EZKMc4LZ2yRGVRLzbp7NcT82aNDk97wkHjcdZUbdxDaAeLMXS,1000
0x9bd98d2267057f574dd64f0eaaddb317bec2378c,heydsgenesis,EOS6cK7vw3ZvaYgN9UgB6a2dBuH665gncyh6ocooGeQgmqit5onyk,1000
0xcf98ed805a6abbd64e30e5114e804ff4d79649d9,hezdegenesis,EOS6h312RcTMU4mMPXRgkZx7f2LyFV8Hmy1zCAtoXFvGHUxCt9SJw,1000
0xd02cec335ea47abdc3319983403a640f1f495427,hezdggenesis,EOS5fgA9EyMeUzkM3YrjXkzfjBtw29r5bzMXScVvRA7kF5pvjnptB,1000
0x09d92c7e5dc4e174021c3d186f3d563aa595ca46,heztmgenesis,EOS5LDsqe8DpzPQRBAGpGX8fTQ8UFyneq6eN4Y3cWKf9Ejak533c3,1000
0x170b29ba496594dcaefe097c74f2b3736aeb48a7,heztogenesis,EOS8FpYL16pxNEyaYypzKBAb5cz4FKV2fWZ2WXPi7T3vgkKRTrP7Q,1000
0x57f23facc697d2885f31043ba1376752c00e416e,he2dqgenesis,EOS8djxFnHW91VLvwboNghCJ6tCT85L3PteTqTLKZbAT6F7VXbcTz,1000
0x6644354ac61bc81a182ca9fa9fef506ca597ce69,he2tagenesis,EOS6tDkQYrjQ2CHaEVPCFgNLX9nJUMkZJbWuqaMus68iK3BAM6rQi,1000
0x8e4fcdc1a4f6b12c8128b8f296191ea3b75c42fe,he2tggenesis,EOS5o9ga5kcYeC67MCBqZJtg5BFPurvZLZHWeidU27bJ3mWPgUeao,1000
0xcaba3c63424d6adfd518693428e64a2a304e5d38,he2togenesis,EOS6nF8wjx2rY24fXahxDPWoAjgrohHQ4TXTiYaLrN5T4bFVptQ1N,1000
0xce5fe296f2b64cede8620fedacf3dcbb0e321d44,he2tqgenesis,EOS5o8kko5ZZrmhBnj2Cwijyh3erkn64N8Pgiez6ycaU6T2YFhkRF,1000
0xd0126163ff44c6ec7a36353aa6eef753c5159caf,he2tsgenesis,EOS8RfNKyzYZ5dDoryPrqqxGXphe4gf2ahFvQ8hsk5JQAP5UydpMc,1000
0xe105255f7e2948dd3f0dd2475086ea59385eb70a,he3dcgenesis,EOS5jq4FisB6ia7xrqcqwMaaEP4yNjnaxk3GUo8vK3jYXVvabLgjS,1000
0xfd43e2d9ae7d25068b2af940def4441d18a18fbb,he3digenesis,EOS6V6s316s1VG9hmr2kkrferSFzyHE4eEJZjner4BEXUjUm7LwQ6,1000
0xff35fae0343641d220ef30ecae7216a6f59525f7,he3dkgenesis,EOS5x8sX49B1PkX2J1tWrSaUCdp9qDZT6m9hmKX58kSdTmjqxcJZ8,1000
0xff4f561caf89b7fc0047a48f2512edd9d3b90b49,he3dmgenesis,EOS7zFEqGS1YoAQHuxE9YuRDwQGyPrg62VhGt4vG2edcg5t561PrQ,1000
0x021570cde6c1328053f2128d7957dce2ac80ec07,he3dogenesis,EOS63g32suYge4uqG9Fn1JwX4pBHNpLyB8Druaqbk2yzVmKiQ6YsX,1000
0x0ddbffcd19c90e31909141b9e64926c633c47e0c,he3tagenesis,EOS6xM44qZgTJhzp79hSPTT6FSdn1Qch9apMfkHuiEUm89WkZz5Mz,1000
0x20aadcac8e77033ac92b74a0b8e45d2e778511e2,he3tsgenesis,EOS6FX65k5xFBjAUnvSsZc6MFk94y2TEAvVLoATXoYSZakqgXmgo9,1000
0x41e3513bf63f18009ed54952672681cd36b5821b,he4dggenesis,EOS8d5KYj18wS1pnBEWYqU6J7FqXpmuJrMwNPNedbMdyhncNh79Y6,1000
0x4648dca7a9a8e4586d3ad83cf1b914f4bdbe3f35,he4digenesis,EOS51AU5hVnM4FPkVjmyayYi5JscgKupqYUM5k6uR7UCM4oXJj25j,1000
0x54393f20f644581595c80e3d40c7099f48d9c0c2,he4dogenesis,EOS6a2pNmuh1MzzCWiuRfn1DXsZBzarwazF5zLkDcSaUXMzWedkTH,1000
0x69a346a2ac33e006f83c12367e466cc312d8983c,he4tagenesis,EOS8LKym2v9oRu1kstUJPTPSmy86qjVJfDeHR5AYBLJm9ParXRqiP,1000
0x7fe3194b9e4b7c9ca0e1f9190f25122f6985885d,he4tcgenesis,EOS6Nbh1iBEkBSSrxtA67m7Eewkvt79LVFkwa5QVihpk4XqnuF57K,1000
0x9424bf63474ca8c4c042f20fee138d45e95351f4,he4tkgenesis,EOS55v9cuv71a2PV73vaQrVShXL6imm6bdPBMsERrPvfPdk6149jY,1000
0x966433c9357c198cd379d0d4b6deda75c5e78dbe,he4tmgenesis,EOS6A4dZ778YzVZWLo1Tu3GopAyUGSWGHpocfTnZNqVzRQZaNSDN4,1000
0xc26286a66797745da281c5975bcb7b86f6619d5b,geydanqgenes,EOS79EGW3V7oHuxYCaQvUc2KXPzyAFjXW9JFBgPxHAAEHiVhkcSzg,1000
0xd90e56304e3a71fc3d7d597b2a933d2e1b59e859,geydcmygenes,EOS5uV7A1KLQN3sfMp3X1J2qyL46RHcT47yUBK7iJVdBh4ft7cXa3,1000
0xda96d40270cfcc54c5c6c0530b34ca085b89aa63,geydcnagenes,EOS7SkRFYTT1hEzSdqfRzZHkz7WujH7EvuJoV2Mz4xZCQhgmLa8t7,1000
0xdaf46275e99fa49e042948892438b15dabf700cc,geydcnigenes,EOS6dEGaCdbzY2Qv5DCofyL3NHTsMnKSnyZa6zRJyFXz3iQhPt6Pd,1000
0xf3261dd4b2ec0d3473102debd280f39beee23d9a,geydemagenes,EOS8Vh7BdnBoWKyWStQo2zCy5RtDJLKtWLFqd2DBiFmm7xbpfhJTF,1000
0x0e7a6a9dfe7db6f11a5d01b8d4e99fd9ca799112,geydemygenes,EOS6wW6Edo45sQ9E6Q1P6YAkimeozBPFmVnCdqoKKNixxL7mCKMUX,1000
0x17875b3fa4d4c5bc8367b5b6f01455dedfc1a336,geydenagenes,EOS5t3WVUhDxeyG9Yc3bA8KG1NrLpTVo1zMAGi5spYJXUjM2T7udj,1000
0x1afe61f4cdf465bf7d2b48db207c2a85e69bade5,geydenygenes,EOS6eU3ArAQdNm1C8JDGHqNaZMo493MA8AaU4NtKAqLBq8rajoMjt,1000
0x2878f4a6f67563aebadf0f7089c262713926b969,geydgmigenes,EOS5coq1bCh8hLyi8LTF3Dd6T41pZrhnFB2gp1euxCT1k469VCHcs,1000
0x3c41628a0a8b0233f64fd6a184eee6b5e76db6e4,geydgnqgenes,EOS5czgcSCVfooAZPZw6tXMJmVeo4V43rVyo2M9icveUNJVQKnUJT,1000
0x3fa3910743577319ee95ad5cfdc140ffb67a2b05,geydimagenes,EOS5KSk1vLZGvzKhYyZeMPEWbDihzk4ADcHDzKniwjb2Ky8GtbzBQ,1000
0x420a88fb58fd8f1a9f9876cd8e2af72e18809a21,geydimigenes,EOS6n9cpmB15mXFYcMriHoTzQ4yVetcNt88kUsG9xLY1TeD7XZXyV,1000
0x51581a9c0f30bd1cffa48d06256c928ccf50a847,geydinqgenes,EOS5tX5DuxnEQ6QwCty1mTCRNcGteWaicqSTZdTbdDiFi9jT4YYcj,1000
0x546d18bb8d2664bf24faa18735f5422645f6eab2,geydioagenes,EOS5cpP6RCDBekoEHwdz4uPDDoyQmT485oZrY5pSvoRwFbtS5mQze,1000
0x56a1eab057da9d6f9b16c223f1fcdad1b94014f0,geydkmagenes,EOS7E556QPKSdEcZmwSS6Wxp7U2tweKZcdiik7xnDYndrMFE4ea7m,1000
0x5bc166a0937fb77d4e408b9c541827d51ae6b754,geydkmqgenes,EOS76MceuyVF4FnmxR45mLTuiYfuLFoZMukYe6stGtd7iaU5wdUsJ,1000
0x7bfa38c403aee9e43342192ab081e13b65ada072,geydmmagenes,EOS8CXhksn5ML64mChNq5FprhRiZhe4dgNmcZMsjkgZUvvRE9t4Gz,1000
0x7eed4d034287bb81a4569c61df928accac149b9b,geydmmigenes,EOS7ywysZuzByRUr845yxsdUjToVrUr74wr3nxtTxUFzp9d6zmbgk,1000
0x81d9d245c7a95a8da91f69b51c7919c7b93eb191,geydmmygenes,EOS8aLLFAozi8NBnNoRZBFqHm4vYiTj36NwnufEBmmbmVMM8urM43,1000
0x907d7068cef0673274b3b5b3a2e11b2ba6a31588,geydmnqgenes,EOS5MmiirqBYGVRR1JPuLHPgji48pD69rXdxxSrHg6smWBsUfTqtd,1000
0x9a62729c11601f482b474a46a5cdf04c78f48ff7,geydmoigenes,EOS8A1RrmaqabBAy84TNZPVtb3eHvRcyycpcAwjABpqec47xSVKsp,1000
0x9ada9affe806d8284424a3a6dd0114e246e9469c,geydomagenes,EOS86YnnVGrWLz3YRuXAuqEmf6qymaMXi9zbbMJAq9trETeY9dPi7,1000
0xb75e5a1bd0b8ee7ae4bbcf5551eec80ae52a4bd7,geydonagenes,EOS6EVSaZ4yBbxZ9Cu2KaErywh8YfvPA2CdGKrXANvwP4v7SFpxU8,1000
0xf4825156ce45260942e33fd99333e7b84dad6f75,geydsmagenes,EOS5ysHzAngJako6ww2KB1KEqfkZtTVCyKRPs6B53HkqEPKzYxb6E,1000
0x1f853b33165637f727f3d125db2fb9a49dffd241,geytanigenes,EOS5cD64qtxph5HbrShqST3wbBLUMMdTXpZsjJW81goXDWsWcrex9,1000
0x24cf4145a8f35fa15401cb18be8133b27438d521,geytaoagenes,EOS7QRvAkCLYUM4SQsSQPNZE883oTobBjYdu3SQmoUKCHPqBSm4BS,1000
0x45e6d1e464b80b69bc29ba30b210dba502e8b368,geytemigenes,EOS5gGVbBVF4MpuVMRRMVeF8dHzETDHu11uDAnz4R9bNkGufxiPWQ,1000
0x5f8f5376518d1c856d93492d75d2a9d6b06c4d8c,geyteoagenes,EOS79B33MNYY13z2PeXMKzFy38rA54tfX3RosqMjEYZ7HLB1A4brv,1000
0xf14b4b493dff4e059bdcc46f998db6bec5487bf0,geytknqgenes,EOS6LXQKZRf2aP7ziRpmYNTcRJXVkZ6mqhphr7qv1MUf4f2ZbH8E7,1000
0xf603629ef04acba57441159ec089a5123385f8bc,geytknygenes,EOS5E5WzX8EqghHYYCmAizFWrrpvKUFuBa4gwciZJbKbRhvH9acLg,1000
0xf83d45a5b25cb4bb383595e17a52c21db4af0ae9,geytkoigenes,EOS6PKyUcpB19WE8W5j5aUjPsmEBuxv9LugS2FuUFxUZTKLwMGdKr,1000
0x10393fbcd041e9af14f1219ea8f932f1cbc635a2,geytmmygenes,EOS8JTTBgARP6MHUJPoWCSNg1pDQnuhFpAKvuqff58v3g4y58wtbb,1000
0x1a63a545b7e6910732c63833aae09fd14f11d2f5,geytmnygenes,EOS5kJzQYmpFfVE2m1xJGNHt83ooTpLA9KosRTb4NwusD3X8KrWbw,1000
0x35923d45d0a69bd6675abaa41dec32bcb9abe889,geytonagenes,EOS58xjKqVXKjHujwZFKQrwHn5qTjxP1mFgbPFeLXxdFzsUToruMR,1000
0x4b156612204cb1c6e65efe791b4c1fb8253cdf96,geytqmigenes,EOS8G16TYVyPtmZHrLoCikpunsTrX6geQZMsZGoQsS6zghZrf9BDm,1000
0x5cae4ce9ced54da89203ebba7ac6e228f1165da5,geytqnagenes,EOS8CKkMvhi2AFvHFGGLWBFdURLdCg9g14sYuW4B4Fd5TV4uuziyj,1000
0x7d1d8e3a90704337ad4e4bda79f25a9851e6ac29,geytsmygenes,EOS6eLFszkgxArVfgTfPR5Q9ZBiTWNQRMKLvCePsUdNBDLQvRTzER,1000
0x842edf8e213823b38eeafd414968655f48785b53,geytsnygenes,EOS8c9osed2PXBaxZBPb3D7fgr6qv6y5RcVt277mGXbkHBxBEmkzA,1000
0xaf363cd165f62308f74860246d9cbca338ad304e,gezdcmagenes,EOS8kxLhLLAYLCSsAWJ4XRdqmSQ26BRapQPcnJF3su4JoXS78M1Qi,1000
0xc35e88cae8262b1b4c87b6ab48bcb58da89b56f2,gezdcoagenes,EOS576Ek4v3KkW9K8omSH1gzYfwYDp6sjKEQwFXR6dANPRVpHvk4S,1000
0xe415b91a2758abaae6757f878d36da633fd41366,gezdenigenes,EOS5oafcispbBqQsuVXJV8V3C97oNg6qZuheejnb8yAEtTffwdgZN,1000
0x03b391299ffb97a048872bb9461066598673c0a9,gezdeoigenes,EOS6nM9ycxfDPYMbBq2Xrp6NdFAsFWZSFDkvhW3fPkx5iHSagEpg1,1000
0x08a230eec5f1885b97706022669537e2e9d8b6ad,gezdgmagenes,EOS8mGpbmLtEe4SWmVW2w77QH65JiMzkuuZQ7E8G8VRE6XFv3dG4w,1000
0x10be3c10c30356ccc69ec85ce72358f8e5efc284,gezdgnagenes,EOS7T1SvvEd5BdyBQqPvALPEWsHoAH45MyHVTK7SfKtcivrd4CLen,1000
0x19ae166390725b8ba4184ec8da50fed894b2d758,gezdgnygenes,EOS55kD3QeSLBTE6z9wgbMbKMPGghdxjEnFEnoJa7GDYdtMrF7sMh,1000
0x1dd1ca46acf3706e8d6c6c9210e9de6bceb78ab8,gezdgoigenes,EOS8RjNewsrPW1NGC3TBc6FU5wmMdWtdWFD3KTjKYuBvQd7EwTkZF,1000
0x28d0f70fa8c6e9657ff1290616b5afcbafb70eac,gezdimqgenes,EOS8cZ4XKu3632wdto7NcESZNXnrRykzpADfpy7mZRSB1V71VXxVA,1000
0x6a6af9de18bd27a09d57ee48b71f77065b938bbc,gezdmmqgenes,EOS7RqNCfqSzP2mr9Mgc7rpHuejWMREW8LiZsXLh4PjD7SUUG7zNk,1000
0x9a6a1597335b664c5eb711934a400b84121cd2d0,gezdonqgenes,EOS8jsy8AV71T7V14L1oFdvkcxtGsf9wfz4WdaDuAF5ZD75LvAgHP,1000
0xb859fb241f230e2fe861bc752cf3ac055616ba54,gezdqmqgenes,EOS87NbqjdMGj4Jhp9QKsStvCGdJ4ei6VbqsQeERLugzaS3LesYkN,1000
0xba0e98004c5af6a896833ea1579cb49c7371a366,gezdqmygenes,EOS5ntYb7SRi5VET655KB1AtVVxWDJcLUFFAUKGshYvCGNWThThyY,1000
0xd3ece4f4635b31ef54cbc02d744225791b18bea3,gezdqoagenes,EOS6eDiDwiqyWYGvkmZP8NjrzaReYVTRJcWiTZErRzuitYDKubKdm,1000
0x261c8b8266bd98496537e949849b495f9386c8fb,geztcnqgenes,EOS5B2drVhBD5UuPNTD953VpCA3FWs1XgcYJ5B7kg961sU65sNkZA,1000
0x36a278a90e84842207dbf9f9588bfc5eaa445820,geztcoagenes,EOS8FHVWSR2eufzpKnFkYyB11QSxGbKhVMr1x7HBksyeSoeth5Gqu,1000
0x4ed36f77d657bc68fed1478ae3d81072216f6979,gezteoagenes,EOS7szTUqqW3DQipNWUAe96ecbGzixri27Uhrrs1eDRrNcLcx2oXs,1000
0x7ad6a03fdb1d3fbd2589f9c06ce93df7d6aca3c5,geztgnagenes,EOS7jRkdasJDV4HWnVPb2WpNBRE2ybhczkHn15kFH9bNmtdtgDuUv,1000
0xac7c374f58e27bbf546d522b9fbaa4f06835eb5d,geztinigenes,EOS7E9T72epTG3zKyUCCCS1qYhabvdvHNSioBWEyP32h31M7FGcXn,1000
0xbba0dd1b6808143679d5c20ae767fa8bd99847e1,geztioagenes,EOS7wXAYkfDmfge5PXKLJcPR4AfzJwCPRhBFVif82vB3o6gX1R7xz,1000
0xce8b2dac623a2f6708ccc089219fe0fa51fc37cd,geztkmygenes,EOS8miKgGwxCoR7E44K38vALgh7ESbwu2egwdGnpxYbt1QB8vnwbB,1000
0xd68f6770ccb890329af057ccba7cc2781b789520,geztkoagenes,EOS8mjYewP1FDEKczbjhwYWwdA8nUHMhHWY2p3EagJukXhLVxbNNr,1000
0xfce1deff4497c5e06e495044687ad14abf96bc45,geztmoagenes,EOS7j5oGNL52WGGuJkydBoTJnGnL2ESnxLGoH6eaZwmvz4qmHfukD,1000
0xff7131dd9777e91ccf9c5871a4f317d8cad57add,geztomigenes,EOS5DyBqt7xVzhBvgWeCfR2aZwJi5WH4vryP4o3MzX6YtTeB1Laru,1000
0x0776ded6315490fef0cfcafcfb38203fda91894c,geztomygenes,EOS6o3okqoTHD9Qh853ZhVTdN9oBKRzjavwRWwqJ1k2mQTqob6C21,1000
0x3f02b0e3ff9beae3adaa279ee2e35a2228ef3991,geztqnagenes,EOS6sbsDUH16eCEo65jvysUkuJdQF6sYgMzabQftQSxC5LxCiBvoD,1000
0x7d2e4fed4a846436b78a22e3afa1d65f1155876f,geztsnygenes,EOS5DQ1WrUoHpWv56CZJiV2xmYHaL3CLqb94aT5kJi9oqusQaSxMP,1000
0x91fcd1597a4a21cb02cee73c52a5d953676520f2,geztsoigenes,EOS5SojPhbmVWDPi5UMctGG1oFrUyFmPbWATAfWAuNaY8EUUreDcK,1000
0xa4acd21520ad5d246f326a2fa94fa2df5f62367f,ge2danagenes,EOS8SMjrRUmRQ7oVGo5ZFbVvJzhKUTvqJhsJiMkHuAvyRfEGvxPNm,1000
0xb033121abeb9644c26e89392f0c5ce3d7e7d245d,ge2danqgenes,EOS56vReY83wpm69pTzj8Swms3szSBj5J6xTy3tcBXwG6DLYHmJxm,1000
0xb7987adb4540006123c7cbd622ac1d26ff8c3563,ge2dcmqgenes,EOS5t7C2f8udgy4NKdZ6MuUU6JDSigukq7UaT325otWhceeLgzzu2,1000
0xd1f59ef6e4dd538eb2dd50366572dc33e8cf6718,ge2dcoigenes,EOS7yDhoU5hwe5Sv86d2jqZo1moXWk1uvTG1MXqNZRk48UEdcsSFc,1000
0x52273ae633156e4c9b20bab8f8f21a7230cf636d,ge2dinagenes,EOS7MxbnvcZv6JKwn7beDmnuHNmZhDqrX52bYJytDLRXrjgz21Zs1,1000
0x72668f99bf1234cd102123a1e7b738e7042a9785,ge2dkmqgenes,EOS8Bwk8DLVLPUFxUkCZ9F7JBAynA3J2MX84HVbWt1oFyJA5U7GXZ,1000
